,linkID,interval0_COST,interval1_COST,interval2_COST,interval3_COST,interval4_COST,interval5_COST,interval6_COST,interval7_COST,interval8_COST,interval9_COST
4913,4913,1.7784816666666665,1.7784816666666665,1.7784816666666665,1.7784816666666665,1.7784816666666665,1.7784816666666665,1.7784816666666665,1.7784816666666665,1.7784816666666665,1.7784816666666665
4914,4914,4.244336111111111,4.244336111111111,4.244336111111111,4.244336111111111,4.244336111111111,4.244336111111111,4.244336111111111,4.244336111111111,4.244336111111111,4.244336111111111
4915,4915,100001.64891277777,100001.64891277777,100001.64891277777,100001.64891277777,100001.64891277777,100001.64891277777,100001.64891277777,100001.64891277777,100001.64891277777,100001.64891277777
4916,4916,100000.98092222222,100000.98092222222,100000.98092222222,100000.98092222222,100000.98092222222,100000.98092222222,100000.98092222222,100000.98092222222,100000.98092222222,100000.98092222222
4917,4917,1.5786427777777778,1.5786427777777778,1.5786427777777778,1.5786427777777778,1.5786427777777778,1.5786427777777778,1.5786427777777778,1.5786427777777778,1.5786427777777778,1.5786427777777778
4918,4918,1.5774005555555555,1.5774005555555555,1.5774005555555555,1.5774005555555555,1.5774005555555555,1.5774005555555555,1.5774005555555555,1.5774005555555555,1.5774005555555555,1.5774005555555555
4919,4919,100000.72387611111,100000.72387611111,100000.72387611111,100000.72387611111,100000.72387611111,100000.72387611111,100000.72387611111,100000.72387611111,100000.72387611111,100000.72387611111
4920,4920,100001.64891277777,100001.64891277777,100001.64891277777,100001.64891277777,100001.64891277777,100001.64891277777,100001.64891277777,100001.64891277777,100001.64891277777,100001.64891277777
4921,4921,1.9113633333333333,1.9113633333333333,1.9113633333333333,1.9113633333333333,1.9113633333333333,1.9113633333333333,1.9113633333333333,1.9113633333333333,1.9113633333333333,1.9113633333333333
4922,4922,2.160457777777778,2.160457777777778,2.160457777777778,2.160457777777778,2.160457777777778,2.160457777777778,2.160457777777778,2.160457777777778,2.160457777777778,2.160457777777778
4923,4923,1.791915,1.791915,1.791915,1.791915,1.791915,1.791915,1.791915,1.791915,1.791915,1.791915
4924,4924,3.175895,3.175895,3.175895,3.175895,3.175895,3.175895,3.175895,3.175895,3.175895,3.175895
4925,4925,1.7930416666666666,1.7930416666666666,1.7930416666666666,1.7930416666666666,1.7930416666666666,1.7930416666666666,1.7930416666666666,1.7930416666666666,1.7930416666666666,1.7930416666666666
4926,4926,1.7565116666666667,1.7565116666666667,1.7565116666666667,1.7565116666666667,1.7565116666666667,1.7565116666666667,1.7565116666666667,1.7565116666666667,1.7565116666666667,1.7565116666666667
4927,4927,1.87908,1.87908,1.87908,1.87908,1.87908,1.87908,1.87908,1.87908,1.87908,1.87908
4928,4928,1.6587083333333335,1.6587083333333335,1.6587083333333335,1.6587083333333335,1.6587083333333335,1.6587083333333335,1.6587083333333335,1.6587083333333335,1.6587083333333335,1.6587083333333335
4929,4929,2.0822483333333333,2.0822483333333333,2.0822483333333333,2.0822483333333333,2.0822483333333333,2.0822483333333333,2.0822483333333333,2.0822483333333333,2.0822483333333333,2.0822483333333333
4930,4930,1.927403888888889,1.927403888888889,1.927403888888889,1.927403888888889,1.927403888888889,1.927403888888889,1.927403888888889,1.927403888888889,1.927403888888889,1.927403888888889
4931,4931,3.41932,3.41932,3.41932,3.41932,3.41932,3.41932,3.41932,3.41932,3.41932,3.41932
4932,4932,3.2837083333333332,3.2837083333333332,3.2837083333333332,3.2837083333333332,3.2837083333333332,3.2837083333333332,3.2837083333333332,3.2837083333333332,3.2837083333333332,3.2837083333333332
4933,4933,2.3342316666666667,2.3342316666666667,2.3342316666666667,2.3342316666666667,2.3342316666666667,2.3342316666666667,2.3342316666666667,2.3342316666666667,2.3342316666666667,2.3342316666666667
4934,4934,1.7614516666666666,1.7614516666666666,1.7614516666666666,1.7614516666666666,1.7614516666666666,1.7614516666666666,1.7614516666666666,1.7614516666666666,1.7614516666666666,1.7614516666666666
4935,4935,3.41932,3.41932,3.41932,3.41932,3.41932,3.41932,3.41932,3.41932,3.41932,3.41932
4936,4936,2.1061322222222225,2.1061322222222225,2.1061322222222225,2.1061322222222225,2.1061322222222225,2.1061322222222225,2.1061322222222225,2.1061322222222225,2.1061322222222225,2.1061322222222225
4937,4937,1.901115,1.901115,1.901115,1.901115,1.901115,1.901115,1.901115,1.901115,1.901115,1.901115
4938,4938,1.76845,1.76845,1.76845,1.76845,1.76845,1.76845,1.76845,1.76845,1.76845,1.76845
4939,4939,1.8055072222222224,1.8055072222222224,1.8055072222222224,1.8055072222222224,1.8055072222222224,1.8055072222222224,1.8055072222222224,1.8055072222222224,1.8055072222222224,1.8055072222222224
4940,4940,1.8990277777777778,1.8990277777777778,1.8990277777777778,1.8990277777777778,1.8990277777777778,1.8990277777777778,1.8990277777777778,1.8990277777777778,1.8990277777777778,1.8990277777777778
4941,4941,1.99465,1.99465,1.99465,1.99465,1.99465,1.99465,1.99465,1.99465,1.99465,1.99465
4942,4942,2.191275,2.191275,2.191275,2.191275,2.191275,2.191275,2.191275,2.191275,2.191275,2.191275
4943,4943,2.2304916666666665,2.2304916666666665,2.2304916666666665,2.2304916666666665,2.2304916666666665,2.2304916666666665,2.2304916666666665,2.2304916666666665,2.2304916666666665,2.2304916666666665
4944,4944,2.9957149999999997,2.9957149999999997,2.9957149999999997,2.9957149999999997,2.9957149999999997,2.9957149999999997,2.9957149999999997,2.9957149999999997,2.9957149999999997,2.9957149999999997
4945,4945,1.8906355555555556,1.8906355555555556,1.8906355555555556,1.8906355555555556,1.8906355555555556,1.8906355555555556,1.8906355555555556,1.8906355555555556,1.8906355555555556,1.8906355555555556
4946,4946,1.6498177777777778,1.6498177777777778,1.6498177777777778,1.6498177777777778,1.6498177777777778,1.6498177777777778,1.6498177777777778,1.6498177777777778,1.6498177777777778,1.6498177777777778
4947,4947,1.5848972222222222,1.5848972222222222,1.5848972222222222,1.5848972222222222,1.5848972222222222,1.5848972222222222,1.5848972222222222,1.5848972222222222,1.5848972222222222,1.5848972222222222
4948,4948,1.6940683333333333,1.6940683333333333,1.6940683333333333,1.6940683333333333,1.6940683333333333,1.6940683333333333,1.6940683333333333,1.6940683333333333,1.6940683333333333,1.6940683333333333
4949,4949,1.7977216666666667,1.7977216666666667,1.7977216666666667,1.7977216666666667,1.7977216666666667,1.7977216666666667,1.7977216666666667,1.7977216666666667,1.7977216666666667,1.7977216666666667
4950,4950,2.1171966666666666,2.1171966666666666,2.1171966666666666,2.1171966666666666,2.1171966666666666,2.1171966666666666,2.1171966666666666,2.1171966666666666,2.1171966666666666,2.1171966666666666
4951,4951,1.814888888888889,1.814888888888889,1.814888888888889,1.814888888888889,1.814888888888889,1.814888888888889,1.814888888888889,1.814888888888889,1.814888888888889,1.814888888888889
4952,4952,1.5747716666666667,1.5747716666666667,1.5747716666666667,1.5747716666666667,1.5747716666666667,1.5747716666666667,1.5747716666666667,1.5747716666666667,1.5747716666666667,1.5747716666666667
4953,4953,1.9356805555555556,1.9356805555555556,1.9356805555555556,1.9356805555555556,1.9356805555555556,1.9356805555555556,1.9356805555555556,1.9356805555555556,1.9356805555555556,1.9356805555555556
4954,4954,1.848363888888889,1.848363888888889,1.848363888888889,1.848363888888889,1.848363888888889,1.848363888888889,1.848363888888889,1.848363888888889,1.848363888888889,1.848363888888889
4955,4955,3.797244444444444,3.797244444444444,3.797244444444444,3.797244444444444,3.797244444444444,3.797244444444444,3.797244444444444,3.797244444444444,3.797244444444444,3.797244444444444
4956,4956,1.8954022222222222,1.8954022222222222,1.8954022222222222,1.8954022222222222,1.8954022222222222,1.8954022222222222,1.8954022222222222,1.8954022222222222,1.8954022222222222,1.8954022222222222
4957,4957,2.751914444444445,2.751914444444445,2.751914444444445,2.751914444444445,2.751914444444445,2.751914444444445,2.751914444444445,2.751914444444445,2.751914444444445,2.751914444444445
4958,4958,2.115318888888889,2.115318888888889,2.115318888888889,2.115318888888889,2.115318888888889,2.115318888888889,2.115318888888889,2.115318888888889,2.115318888888889,2.115318888888889
4959,4959,1.5793505555555556,1.5793505555555556,1.5793505555555556,1.5793505555555556,1.5793505555555556,1.5793505555555556,1.5793505555555556,1.5793505555555556,1.5793505555555556,1.5793505555555556
4960,4960,1.6341833333333333,1.6341833333333333,1.6341833333333333,1.6341833333333333,1.6341833333333333,1.6341833333333333,1.6341833333333333,1.6341833333333333,1.6341833333333333,1.6341833333333333
4961,4961,1.9397394444444445,1.9397394444444445,1.9397394444444445,1.9397394444444445,1.9397394444444445,1.9397394444444445,1.9397394444444445,1.9397394444444445,1.9397394444444445,1.9397394444444445
4962,4962,1.6290266666666668,1.6290266666666668,1.6290266666666668,1.6290266666666668,1.6290266666666668,1.6290266666666668,1.6290266666666668,1.6290266666666668,1.6290266666666668,1.6290266666666668
4963,4963,3.2179644444444446,3.2179644444444446,3.2179644444444446,3.2179644444444446,3.2179644444444446,3.2179644444444446,3.2179644444444446,3.2179644444444446,3.2179644444444446,3.2179644444444446
4964,4964,1.853925,1.853925,1.853925,1.853925,1.853925,1.853925,1.853925,1.853925,1.853925,1.853925
4965,4965,2.7100544444444443,2.7100544444444443,2.7100544444444443,2.7100544444444443,2.7100544444444443,2.7100544444444443,2.7100544444444443,2.7100544444444443,2.7100544444444443,2.7100544444444443
4966,4966,1.8538383333333335,1.8538383333333335,1.8538383333333335,1.8538383333333335,1.8538383333333335,1.8538383333333335,1.8538383333333335,1.8538383333333335,1.8538383333333335,1.8538383333333335
4967,4967,1.853925,1.853925,1.853925,1.853925,1.853925,1.853925,1.853925,1.853925,1.853925,1.853925
4968,4968,2.915533888888889,2.915533888888889,2.915533888888889,2.915533888888889,2.915533888888889,2.915533888888889,2.915533888888889,2.915533888888889,2.915533888888889,2.915533888888889
4969,4969,2.3264894444444444,2.3264894444444444,2.3264894444444444,2.3264894444444444,2.3264894444444444,2.3264894444444444,2.3264894444444444,2.3264894444444444,2.3264894444444444,2.3264894444444444
4970,4970,1.7995055555555557,1.7995055555555557,1.7995055555555557,1.7995055555555557,1.7995055555555557,1.7995055555555557,1.7995055555555557,1.7995055555555557,1.7995055555555557,1.7995055555555557
4971,4971,2.760653333333333,2.760653333333333,2.760653333333333,2.760653333333333,2.760653333333333,2.760653333333333,2.760653333333333,2.760653333333333,2.760653333333333,2.760653333333333
4972,4972,2.665413888888889,2.665413888888889,2.665413888888889,2.665413888888889,2.665413888888889,2.665413888888889,2.665413888888889,2.665413888888889,2.665413888888889,2.665413888888889
4973,4973,1.887826111111111,1.887826111111111,1.887826111111111,1.887826111111111,1.887826111111111,1.887826111111111,1.887826111111111,1.887826111111111,1.887826111111111,1.887826111111111
4974,4974,2.1035972222222226,2.1035972222222226,2.1035972222222226,2.1035972222222226,2.1035972222222226,2.1035972222222226,2.1035972222222226,2.1035972222222226,2.1035972222222226,2.1035972222222226
4975,4975,2.6119694444444446,2.6119694444444446,2.6119694444444446,2.6119694444444446,2.6119694444444446,2.6119694444444446,2.6119694444444446,2.6119694444444446,2.6119694444444446,2.6119694444444446
4976,4976,2.085715,2.085715,2.085715,2.085715,2.085715,2.085715,2.085715,2.085715,2.085715,2.085715
4977,4977,2.1326883333333333,2.1326883333333333,2.1326883333333333,2.1326883333333333,2.1326883333333333,2.1326883333333333,2.1326883333333333,2.1326883333333333,2.1326883333333333,2.1326883333333333
4978,4978,2.530842222222222,2.530842222222222,2.530842222222222,2.530842222222222,2.530842222222222,2.530842222222222,2.530842222222222,2.530842222222222,2.530842222222222,2.530842222222222
4979,4979,1.8585255555555555,1.8585255555555555,1.8585255555555555,1.8585255555555555,1.8585255555555555,1.8585255555555555,1.8585255555555555,1.8585255555555555,1.8585255555555555,1.8585255555555555
4980,4980,2.217137777777778,2.217137777777778,2.217137777777778,2.217137777777778,2.217137777777778,2.217137777777778,2.217137777777778,2.217137777777778,2.217137777777778,2.217137777777778
4981,4981,1.7947966666666666,1.7947966666666666,1.7947966666666666,1.7947966666666666,1.7947966666666666,1.7947966666666666,1.7947966666666666,1.7947966666666666,1.7947966666666666,1.7947966666666666
4982,4982,1.944665,1.944665,1.944665,1.944665,1.944665,1.944665,1.944665,1.944665,1.944665,1.944665
4983,4983,2.035571111111111,2.035571111111111,2.035571111111111,2.035571111111111,2.035571111111111,2.035571111111111,2.035571111111111,2.035571111111111,2.035571111111111,2.035571111111111
4984,4984,2.030111111111111,2.030111111111111,2.030111111111111,2.030111111111111,2.030111111111111,2.030111111111111,2.030111111111111,2.030111111111111,2.030111111111111,2.030111111111111
4985,4985,1.8928455555555557,1.8928455555555557,1.8928455555555557,1.8928455555555557,1.8928455555555557,1.8928455555555557,1.8928455555555557,1.8928455555555557,1.8928455555555557,1.8928455555555557
4986,4986,2.0027749999999997,2.0027749999999997,2.0027749999999997,2.0027749999999997,2.0027749999999997,2.0027749999999997,2.0027749999999997,2.0027749999999997,2.0027749999999997,2.0027749999999997
4987,4987,1.6536527777777779,1.6536527777777779,1.6536527777777779,1.6536527777777779,1.6536527777777779,1.6536527777777779,1.6536527777777779,1.6536527777777779,1.6536527777777779,1.6536527777777779
4988,4988,1.7795577777777778,1.7795577777777778,1.7795577777777778,1.7795577777777778,1.7795577777777778,1.7795577777777778,1.7795577777777778,1.7795577777777778,1.7795577777777778,1.7795577777777778
4989,4989,2.2886450000000003,2.2886450000000003,2.2886450000000003,2.2886450000000003,2.2886450000000003,2.2886450000000003,2.2886450000000003,2.2886450000000003,2.2886450000000003,2.2886450000000003
4990,4990,1.8132855555555556,1.8132855555555556,1.8132855555555556,1.8132855555555556,1.8132855555555556,1.8132855555555556,1.8132855555555556,1.8132855555555556,1.8132855555555556,1.8132855555555556
4991,4991,1.8489561111111112,1.8489561111111112,1.8489561111111112,1.8489561111111112,1.8489561111111112,1.8489561111111112,1.8489561111111112,1.8489561111111112,1.8489561111111112,1.8489561111111112
4992,4992,1.9662666666666666,1.9662666666666666,1.9662666666666666,1.9662666666666666,1.9662666666666666,1.9662666666666666,1.9662666666666666,1.9662666666666666,1.9662666666666666,1.9662666666666666
4993,4993,1.79393,1.79393,1.79393,1.79393,1.79393,1.79393,1.79393,1.79393,1.79393,1.79393
4994,4994,3.288085,3.288085,3.288085,3.288085,3.288085,3.288085,3.288085,3.288085,3.288085,3.288085
4995,4995,1.7881377777777778,1.7881377777777778,1.7881377777777778,1.7881377777777778,1.7881377777777778,1.7881377777777778,1.7881377777777778,1.7881377777777778,1.7881377777777778,1.7881377777777778
4996,4996,1.782266111111111,1.782266111111111,1.782266111111111,1.782266111111111,1.782266111111111,1.782266111111111,1.782266111111111,1.782266111111111,1.782266111111111,1.782266111111111
4997,4997,1.7852633333333334,1.7852633333333334,1.7852633333333334,1.7852633333333334,1.7852633333333334,1.7852633333333334,1.7852633333333334,1.7852633333333334,1.7852633333333334,1.7852633333333334
4998,4998,1.858568888888889,1.858568888888889,1.858568888888889,1.858568888888889,1.858568888888889,1.858568888888889,1.858568888888889,1.858568888888889,1.858568888888889,1.858568888888889
4999,4999,2.6313827777777776,2.6313827777777776,2.6313827777777776,2.6313827777777776,2.6313827777777776,2.6313827777777776,2.6313827777777776,2.6313827777777776,2.6313827777777776,2.6313827777777776
5000,5000,1.8451644444444444,1.8451644444444444,1.8451644444444444,1.8451644444444444,1.8451644444444444,1.8451644444444444,1.8451644444444444,1.8451644444444444,1.8451644444444444,1.8451644444444444
5001,5001,1.7275866666666666,1.7275866666666666,1.7275866666666666,1.7275866666666666,1.7275866666666666,1.7275866666666666,1.7275866666666666,1.7275866666666666,1.7275866666666666,1.7275866666666666
5002,5002,100000.45039222222,100000.45039222222,100000.45039222222,100000.45039222222,100000.45039222222,100000.45039222222,100000.45039222222,100000.45039222222,100000.45039222222,100000.45039222222
5003,5003,100001.69798777778,100001.69798777778,100001.69798777778,100001.69798777778,100001.69798777778,100001.69798777778,100001.69798777778,100001.69798777778,100001.69798777778,100001.69798777778
5004,5004,1.9559677777777777,1.9559677777777777,1.9559677777777777,1.9559677777777777,1.9559677777777777,1.9559677777777777,1.9559677777777777,1.9559677777777777,1.9559677777777777,1.9559677777777777
5005,5005,2.1704966666666667,2.1704966666666667,2.1704966666666667,2.1704966666666667,2.1704966666666667,2.1704966666666667,2.1704966666666667,2.1704966666666667,2.1704966666666667,2.1704966666666667
5006,5006,1.8603238888888889,1.8603238888888889,1.8603238888888889,1.8603238888888889,1.8603238888888889,1.8603238888888889,1.8603238888888889,1.8603238888888889,1.8603238888888889,1.8603238888888889
5007,5007,1.8267333333333333,1.8267333333333333,1.8267333333333333,1.8267333333333333,1.8267333333333333,1.8267333333333333,1.8267333333333333,1.8267333333333333,1.8267333333333333,1.8267333333333333
5008,5008,2.0298294444444442,2.0298294444444442,2.0298294444444442,2.0298294444444442,2.0298294444444442,2.0298294444444442,2.0298294444444442,2.0298294444444442,2.0298294444444442,2.0298294444444442
5009,5009,1.6940755555555556,1.6940755555555556,1.6940755555555556,1.6940755555555556,1.6940755555555556,1.6940755555555556,1.6940755555555556,1.6940755555555556,1.6940755555555556,1.6940755555555556
5010,5010,1.9052966666666666,1.9052966666666666,1.9052966666666666,1.9052966666666666,1.9052966666666666,1.9052966666666666,1.9052966666666666,1.9052966666666666,1.9052966666666666,1.9052966666666666
5011,5011,1.8896822222222223,1.8896822222222223,1.8896822222222223,1.8896822222222223,1.8896822222222223,1.8896822222222223,1.8896822222222223,1.8896822222222223,1.8896822222222223,1.8896822222222223
5012,5012,3.0246544444444443,3.0246544444444443,3.0246544444444443,3.0246544444444443,3.0246544444444443,3.0246544444444443,3.0246544444444443,3.0246544444444443,3.0246544444444443,3.0246544444444443
5013,5013,1.5894905555555556,1.5894905555555556,1.5894905555555556,1.5894905555555556,1.5894905555555556,1.5894905555555556,1.5894905555555556,1.5894905555555556,1.5894905555555556,1.5894905555555556
5014,5014,2.072216666666667,2.072216666666667,2.072216666666667,2.072216666666667,2.072216666666667,2.072216666666667,2.072216666666667,2.072216666666667,2.072216666666667,2.072216666666667
5015,5015,3.637922222222222,3.637922222222222,3.637922222222222,3.637922222222222,3.637922222222222,3.637922222222222,3.637922222222222,3.637922222222222,3.637922222222222,3.637922222222222
5016,5016,4.6419555555555565,4.6419555555555565,4.6419555555555565,4.6419555555555565,4.6419555555555565,4.6419555555555565,4.6419555555555565,4.6419555555555565,4.6419555555555565,4.6419555555555565
5017,5017,2.4188111111111112,2.4188111111111112,2.4188111111111112,2.4188111111111112,2.4188111111111112,2.4188111111111112,2.4188111111111112,2.4188111111111112,2.4188111111111112,2.4188111111111112
5018,5018,1.8623027777777779,1.8623027777777779,1.8623027777777779,1.8623027777777779,1.8623027777777779,1.8623027777777779,1.8623027777777779,1.8623027777777779,1.8623027777777779,1.8623027777777779
5019,5019,1.9604527777777778,1.9604527777777778,1.9604527777777778,1.9604527777777778,1.9604527777777778,1.9604527777777778,1.9604527777777778,1.9604527777777778,1.9604527777777778,1.9604527777777778
5020,5020,1.8807194444444444,1.8807194444444444,1.8807194444444444,1.8807194444444444,1.8807194444444444,1.8807194444444444,1.8807194444444444,1.8807194444444444,1.8807194444444444,1.8807194444444444
5021,5021,2.241433333333333,2.241433333333333,2.241433333333333,2.241433333333333,2.241433333333333,2.241433333333333,2.241433333333333,2.241433333333333,2.241433333333333,2.241433333333333
5022,5022,1.9351822222222221,1.9351822222222221,1.9351822222222221,1.9351822222222221,1.9351822222222221,1.9351822222222221,1.9351822222222221,1.9351822222222221,1.9351822222222221,1.9351822222222221
5023,5023,2.069262777777778,2.069262777777778,2.069262777777778,2.069262777777778,2.069262777777778,2.069262777777778,2.069262777777778,2.069262777777778,2.069262777777778,2.069262777777778
5024,5024,2.7878955555555556,2.7878955555555556,2.7878955555555556,2.7878955555555556,2.7878955555555556,2.7878955555555556,2.7878955555555556,2.7878955555555556,2.7878955555555556,2.7878955555555556
5025,5025,1.9792955555555556,1.9792955555555556,1.9792955555555556,1.9792955555555556,1.9792955555555556,1.9792955555555556,1.9792955555555556,1.9792955555555556,1.9792955555555556,1.9792955555555556
5026,5026,2.0109866666666667,2.0109866666666667,2.0109866666666667,2.0109866666666667,2.0109866666666667,2.0109866666666667,2.0109866666666667,2.0109866666666667,2.0109866666666667,2.0109866666666667
5027,5027,2.351601111111111,2.351601111111111,2.351601111111111,2.351601111111111,2.351601111111111,2.351601111111111,2.351601111111111,2.351601111111111,2.351601111111111,2.351601111111111
5028,5028,100000.49567555556,100000.49567555556,100000.49567555556,100000.49567555556,100000.49567555556,100000.49567555556,100000.49567555556,100000.49567555556,100000.49567555556,100000.49567555556
5029,5029,100000.34621166666,100000.34621166666,100000.34621166666,100000.34621166666,100000.34621166666,100000.34621166666,100000.34621166666,100000.34621166666,100000.34621166666,100000.34621166666
5030,5030,1.9985066666666667,1.9985066666666667,1.9985066666666667,1.9985066666666667,1.9985066666666667,1.9985066666666667,1.9985066666666667,1.9985066666666667,1.9985066666666667,1.9985066666666667
5031,5031,1.8846844444444444,1.8846844444444444,1.8846844444444444,1.8846844444444444,1.8846844444444444,1.8846844444444444,1.8846844444444444,1.8846844444444444,1.8846844444444444,1.8846844444444444
5032,5032,1.804813888888889,1.804813888888889,1.804813888888889,1.804813888888889,1.804813888888889,1.804813888888889,1.804813888888889,1.804813888888889,1.804813888888889,1.804813888888889
5033,5033,2.3902905555555556,2.3902905555555556,2.3902905555555556,2.3902905555555556,2.3902905555555556,2.3902905555555556,2.3902905555555556,2.3902905555555556,2.3902905555555556,2.3902905555555556
5034,5034,2.1035972222222226,2.1035972222222226,2.1035972222222226,2.1035972222222226,2.1035972222222226,2.1035972222222226,2.1035972222222226,2.1035972222222226,2.1035972222222226,2.1035972222222226
5035,5035,2.2610705555555555,2.2610705555555555,2.2610705555555555,2.2610705555555555,2.2610705555555555,2.2610705555555555,2.2610705555555555,2.2610705555555555,2.2610705555555555,2.2610705555555555
5036,5036,2.6700866666666667,2.6700866666666667,2.6700866666666667,2.6700866666666667,2.6700866666666667,2.6700866666666667,2.6700866666666667,2.6700866666666667,2.6700866666666667,2.6700866666666667
5037,5037,2.014316111111111,2.014316111111111,2.014316111111111,2.014316111111111,2.014316111111111,2.014316111111111,2.014316111111111,2.014316111111111,2.014316111111111,2.014316111111111
5038,5038,2.1674633333333335,2.1674633333333335,2.1674633333333335,2.1674633333333335,2.1674633333333335,2.1674633333333335,2.1674633333333335,2.1674633333333335,2.1674633333333335,2.1674633333333335
5039,5039,2.1326883333333333,2.1326883333333333,2.1326883333333333,2.1326883333333333,2.1326883333333333,2.1326883333333333,2.1326883333333333,2.1326883333333333,2.1326883333333333,2.1326883333333333
5040,5040,2.1406544444444444,2.1406544444444444,2.1406544444444444,2.1406544444444444,2.1406544444444444,2.1406544444444444,2.1406544444444444,2.1406544444444444,2.1406544444444444,2.1406544444444444
5041,5041,1.9836433333333332,1.9836433333333332,1.9836433333333332,1.9836433333333332,1.9836433333333332,1.9836433333333332,1.9836433333333332,1.9836433333333332,1.9836433333333332,1.9836433333333332
5042,5042,1.8911627777777777,1.8911627777777777,1.8911627777777777,1.8911627777777777,1.8911627777777777,1.8911627777777777,1.8911627777777777,1.8911627777777777,1.8911627777777777,1.8911627777777777
5043,5043,1.7852633333333334,1.7852633333333334,1.7852633333333334,1.7852633333333334,1.7852633333333334,1.7852633333333334,1.7852633333333334,1.7852633333333334,1.7852633333333334,1.7852633333333334
5044,5044,1.7735922222222222,1.7735922222222222,1.7735922222222222,1.7735922222222222,1.7735922222222222,1.7735922222222222,1.7735922222222222,1.7735922222222222,1.7735922222222222,1.7735922222222222
5045,5045,1.8658272222222223,1.8658272222222223,1.8658272222222223,1.8658272222222223,1.8658272222222223,1.8658272222222223,1.8658272222222223,1.8658272222222223,1.8658272222222223,1.8658272222222223
5046,5046,2.0929372222222224,2.0929372222222224,2.0929372222222224,2.0929372222222224,2.0929372222222224,2.0929372222222224,2.0929372222222224,2.0929372222222224,2.0929372222222224,2.0929372222222224
5047,5047,2.033195,2.033195,2.033195,2.033195,2.033195,2.033195,2.033195,2.033195,2.033195,2.033195
5048,5048,2.1003833333333333,2.1003833333333333,2.1003833333333333,2.1003833333333333,2.1003833333333333,2.1003833333333333,2.1003833333333333,2.1003833333333333,2.1003833333333333,2.1003833333333333
5049,5049,2.3760555555555554,2.3760555555555554,2.3760555555555554,2.3760555555555554,2.3760555555555554,2.3760555555555554,2.3760555555555554,2.3760555555555554,2.3760555555555554,2.3760555555555554
5050,5050,2.678341666666667,2.678341666666667,2.678341666666667,2.678341666666667,2.678341666666667,2.678341666666667,2.678341666666667,2.678341666666667,2.678341666666667,2.678341666666667
5051,5051,2.2610705555555555,2.2610705555555555,2.2610705555555555,2.2610705555555555,2.2610705555555555,2.2610705555555555,2.2610705555555555,2.2610705555555555,2.2610705555555555,2.2610705555555555
5052,5052,2.0944322222222223,2.0944322222222223,2.0944322222222223,2.0944322222222223,2.0944322222222223,2.0944322222222223,2.0944322222222223,2.0944322222222223,2.0944322222222223,2.0944322222222223
5053,5053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5054,5054,1.7495205555555555,1.7495205555555555,1.7495205555555555,1.7495205555555555,1.7495205555555555,1.7495205555555555,1.7495205555555555,1.7495205555555555,1.7495205555555555,1.7495205555555555
5055,5055,1.926558888888889,1.926558888888889,1.926558888888889,1.926558888888889,1.926558888888889,1.926558888888889,1.926558888888889,1.926558888888889,1.926558888888889,1.926558888888889
5056,5056,1.8437561111111112,1.8437561111111112,1.8437561111111112,1.8437561111111112,1.8437561111111112,1.8437561111111112,1.8437561111111112,1.8437561111111112,1.8437561111111112,1.8437561111111112
5057,5057,2.713022777777778,2.713022777777778,2.713022777777778,2.713022777777778,2.713022777777778,2.713022777777778,2.713022777777778,2.713022777777778,2.713022777777778,2.713022777777778
5058,5058,2.6430611111111113,2.6430611111111113,2.6430611111111113,2.6430611111111113,2.6430611111111113,2.6430611111111113,2.6430611111111113,2.6430611111111113,2.6430611111111113,2.6430611111111113
5059,5059,1.814896111111111,1.814896111111111,1.814896111111111,1.814896111111111,1.814896111111111,1.814896111111111,1.814896111111111,1.814896111111111,1.814896111111111,1.814896111111111
5060,5060,1.8097827777777777,1.8097827777777777,1.8097827777777777,1.8097827777777777,1.8097827777777777,1.8097827777777777,1.8097827777777777,1.8097827777777777,1.8097827777777777,1.8097827777777777
5061,5061,2.1704966666666667,2.1704966666666667,2.1704966666666667,2.1704966666666667,2.1704966666666667,2.1704966666666667,2.1704966666666667,2.1704966666666667,2.1704966666666667,2.1704966666666667
5062,5062,1.8990277777777778,1.8990277777777778,1.8990277777777778,1.8990277777777778,1.8990277777777778,1.8990277777777778,1.8990277777777778,1.8990277777777778,1.8990277777777778,1.8990277777777778
5063,5063,1.9330444444444446,1.9330444444444446,1.9330444444444446,1.9330444444444446,1.9330444444444446,1.9330444444444446,1.9330444444444446,1.9330444444444446,1.9330444444444446,1.9330444444444446
5064,5064,1.6284111111111113,1.6284111111111113,1.6284111111111113,1.6284111111111113,1.6284111111111113,1.6284111111111113,1.6284111111111113,1.6284111111111113,1.6284111111111113,1.6284111111111113
5065,5065,2.915533888888889,2.915533888888889,2.915533888888889,2.915533888888889,2.915533888888889,2.915533888888889,2.915533888888889,2.915533888888889,2.915533888888889,2.915533888888889
5066,5066,1.9170977777777778,1.9170977777777778,1.9170977777777778,1.9170977777777778,1.9170977777777778,1.9170977777777778,1.9170977777777778,1.9170977777777778,1.9170977777777778,1.9170977777777778
5067,5067,1.8870316666666667,1.8870316666666667,1.8870316666666667,1.8870316666666667,1.8870316666666667,1.8870316666666667,1.8870316666666667,1.8870316666666667,1.8870316666666667,1.8870316666666667
5068,5068,1.8751655555555555,1.8751655555555555,1.8751655555555555,1.8751655555555555,1.8751655555555555,1.8751655555555555,1.8751655555555555,1.8751655555555555,1.8751655555555555,1.8751655555555555
